<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,D,201105,000000,78.315,78.8025,77.2875,77.3525,977602000
USD000000TOD,D,201106,000000,77.4025,77.9,76.95,77.695,865038000
USD000000TOD,D,201109,000000,77.26,77.4725,75.85,76.025,1222547000
USD000000TOD,D,201110,000000,76.5775,76.855,76.1125,76.7225,1028833000
USD000000TOD,D,201112,000000,76.4975,77.54,76.4975,77.235,1110525000
USD000000TOD,D,201113,000000,77.48,77.6875,77.125,77.5675,673007000
USD000000TOD,D,201116,000000,77.1025,77.1325,76.33,76.6225,748687000
USD000000TOD,D,201117,000000,76.4625,76.675,76.1,76.425,715946000
USD000000TOD,D,201118,000000,76.25,76.4025,75.515,76.02,1062502000
USD000000TOD,D,201119,000000,76.1225,76.6,76.08,76.42,801519000
USD000000TOD,D,201120,000000,76.1125,76.2175,75.8025,76.0875,783382000
USD000000TOD,D,201123,000000,76.1175,76.145,75.5675,75.89,718672000
USD000000TOD,D,201124,000000,75.8475,76.16,75.66,75.99,784578000
USD000000TOD,D,201125,000000,75.51,75.8725,75.31,75.755,965805000
USD000000TOD,D,201127,000000,75.6525,76.2925,75.57,76.0025,743235000
USD000000TOD,D,201130,000000,76.335,76.3575,75.7875,76.1525,726156000
USD000000TOD,D,201201,000000,76.1525,76.435,75.71,75.725,729997000
USD000000TOD,D,201202,000000,75.85,75.94,75.375,75.41,699390000
USD000000TOD,D,201203,000000,75.215,75.4,74.5425,74.5425,741307000
USD000000TOD,D,201204,000000,74.455,74.455,73.8275,73.8825,785671000
USD000000TOD,D,201207,000000,74.205,74.5075,73.46,73.525,849518000
USD000000TOD,D,201208,000000,73.6775,73.88,73.04,73.14,738756000
USD000000TOD,D,201209,000000,73.24,73.82,73.16,73.59,630059000
USD000000TOD,D,201210,000000,73.86,73.9075,73.105,73.3225,708952000
USD000000TOD,D,201211,000000,73.105,73.3975,72.8425,73.12,825077000
USD000000TOD,D,201214,000000,72.99,73.1075,72.785,73.05,748390000
USD000000TOD,D,201215,000000,74.0475,74.64,73.295,73.505,751051000
USD000000TOD,D,201216,000000,73.5,73.58,73.2425,73.5575,690618000
USD000000TOD,D,201217,000000,73.15,73.2225,72.65,73,764270000
USD000000TOD,D,201218,000000,73.3,73.8675,72.875,73.5425,962506000
USD000000TOD,D,201221,000000,73.8675,75.455,73.8675,74.9625,1228963000
USD000000TOD,D,201222,000000,75.1875,75.5925,74.9875,75.4825,1087210000
USD000000TOD,D,201223,000000,75.96,77.8975,74.85,74.95,947339000
USD000000TOD,D,201224,000000,75.0025,75.15,74.0375,74.105,1084942000
USD000000TOD,D,201228,000000,74.0075,74.1,73.52,73.705,1175717000
USD000000TOD,D,201229,000000,73.7275,73.835,73.36,73.665,1631369000
USD000000TOD,D,201230,000000,73.4925,74.86,73.49,74.7675,2014701000
USD000000TOD,D,210111,000000,74.41,74.9875,74.2525,74.925,985693000
USD000000TOD,D,210112,000000,74.3525,74.395,73.9,73.9625,798771000
USD000000TOD,D,210113,000000,73.5075,73.975,73.335,73.735,867364000
USD000000TOD,D,210114,000000,73.77,74,73.215,73.4075,726462000
USD000000TOD,D,210115,000000,73.4825,73.6825,73.2275,73.565,939289000
USD000000TOD,D,210119,000000,74.05,74.055,73.5875,73.815,623315000
USD000000TOD,D,210120,000000,73.81,73.81,73.2025,73.4775,634423000
USD000000TOD,D,210121,000000,73.2325,74,73.15,73.75,748262000
USD000000TOD,D,210122,000000,74.0725,75.0325,74.07,74.7275,948332000
USD000000TOD,D,210125,000000,75.35,75.7625,74.525,75.52,923308000
USD000000TOD,D,210126,000000,75.59,75.7825,74.93,75.0175,839627000
USD000000TOD,D,210127,000000,74.93,75.96,74.845,75.95,732185000
USD000000TOD,D,210128,000000,76.0825,76.4975,75.63,76.0275,867712000
USD000000TOD,D,210129,000000,76.1525,76.3275,75.21,75.4275,693240000
USD000000TOD,D,210201,000000,75.6625,76.0525,75.3425,76.0425,740657000
USD000000TOD,D,210202,000000,75.935,76.1,75.3025,75.595,559322000
USD000000TOD,D,210203,000000,75.95,76.345,75.7625,75.9425,583419000
USD000000TOD,D,210204,000000,75.9525,76.055,75.2975,75.6475,777318000
USD000000TOD,D,210205,000000,75.45,75.47,74.49,74.54,582395000
USD000000TOD,D,210208,000000,74.4725,74.59,74.14,74.2975,535946000
USD000000TOD,D,210209,000000,73.9,74.25,73.8675,74.095,614951000
USD000000TOD,D,210210,000000,73.8425,74.01,73.61,73.695,538435000
USD000000TOD,D,210211,000000,73.94,73.94,73.52,73.5675,480852000
USD000000TOD,D,210212,000000,73.82,74.4425,73.76,74.13,643875000
USD000000TOD,D,210216,000000,73.38,73.9,73.1375,73.76,663136000
USD000000TOD,D,210217,000000,73.76,74.18,73.54,74.0675,726999000
USD000000TOD,D,210218,000000,73.8225,73.885,73.5075,73.7675,709719000
USD000000TOD,D,210219,000000,73.89,74.115,73.76,73.91,781163000
USD000000TOD,D,210224,000000,73.98,74.015,73.3975,73.7575,769581000
USD000000TOD,D,210225,000000,73.5,74.0625,73.33,73.8075,923810000
USD000000TOD,D,210226,000000,73.8075,75.435,73.8075,74.5575,997881000
USD000000TOD,D,210301,000000,74.38,74.96,73.935,74.1075,719715000
USD000000TOD,D,210302,000000,74.36,74.7225,73.5825,73.88,897289000
USD000000TOD,D,210303,000000,73.8475,74.0575,73.39,74,575390000
USD000000TOD,D,210304,000000,73.98,74.05,73.51,73.575,679576000
USD000000TOD,D,210305,000000,74.41,74.82,74.0875,74.31,767801000
USD000000TOD,D,210309,000000,74.45,74.5275,73.7725,73.9525,685057000
USD000000TOD,D,210310,000000,74,74.1275,73.59,73.695,668941000
USD000000TOD,D,210311,000000,73.55,73.86,73.3775,73.665,826651000
USD000000TOD,D,210312,000000,73.3175,73.7125,73.27,73.36,807949000
USD000000TOD,D,210315,000000,73.32,73.475,72.94,73.2025,745062000
USD000000TOD,D,210316,000000,72.8,73.0975,72.525,72.7675,800783000
USD000000TOD,D,210317,000000,72.9875,73.9975,72.79,73.88,818128000
USD000000TOD,D,210318,000000,73.5975,74.1775,73.4125,74.0375,661488000
USD000000TOD,D,210319,000000,74.5,74.5,73.7125,74.07,803767000
USD000000TOD,D,210322,000000,74.205,74.8175,74.175,74.72,632947000
USD000000TOD,D,210323,000000,75.05,76.315,74.8025,76.2425,943145000
USD000000TOD,D,210324,000000,76.5,77.005,75.6875,76.395,1161480000
USD000000TOD,D,210325,000000,76.4025,76.6,75.73,76.4575,884428000
USD000000TOD,D,210326,000000,76.0025,76.1725,75.57,75.84,564596000
USD000000TOD,D,210329,000000,75.59,76.1025,75.59,75.77,613912000
USD000000TOD,D,210330,000000,75.64,76.1725,75.375,76.02,839341000
USD000000TOD,D,210331,000000,75.9,76.04,75.21,75.39,1444896000
USD000000TOD,D,210401,000000,75.69,76.365,75.5525,76.325,733703000
USD000000TOD,D,210402,000000,75.96,76.45,75.895,76.425,381884000
USD000000TOD,D,210405,000000,76.3425,76.735,75.9875,76.1725,438523000
USD000000TOD,D,210406,000000,76.45,77.3275,76.1675,77.215,789468000
USD000000TOD,D,210407,000000,77.0325,78.03,77.005,77.0625,976242000
USD000000TOD,D,210408,000000,77.0075,77.3775,76.73,76.7525,813487000
USD000000TOD,D,210409,000000,77.27,78,76.82,77.275,666411000
USD000000TOD,D,210412,000000,77.4025,77.755,77.06,77.4575,708100000
USD000000TOD,D,210413,000000,77.2975,77.5575,76.9225,77.0325,669631000
USD000000TOD,D,210414,000000,76.0875,76.3325,75.45,75.595,656565000
USD000000TOD,D,210415,000000,75.705,77.5325,75.705,76.2475,1457262000
USD000000TOD,D,210416,000000,76.69,76.69,75.3,75.72,934588000
USD000000TOD,D,210419,000000,76.35,76.425,75.91,76.285,683519000
USD000000TOD,D,210420,000000,76.35,77.0575,75.9225,76.81,696423000
USD000000TOD,D,210421,000000,77,77.1875,76.33,76.5925,750569000
USD000000TOD,D,210422,000000,76.7575,76.78,75.425,75.65,1000611000
USD000000TOD,D,210423,000000,75.5475,75.55,74.6375,74.88,958476000
USD000000TOD,D,210426,000000,74.88,75.4125,74.63,74.91,595956000
USD000000TOD,D,210427,000000,75.09,75.165,74.785,74.905,688844000
USD000000TOD,D,210428,000000,74.9725,75.01,74.53,74.6275,729729000
USD000000TOD,D,210429,000000,74.305,74.66,74.1825,74.6175,989485000
USD000000TOD,D,210430,000000,74.655,75.155,74.42,74.87,880869000
USD000000TOD,D,210504,000000,75.3,75.355,74.69,74.9475,501815000
USD000000TOD,D,210505,000000,74.8,74.99,74.515,74.7975,390262000
USD000000TOD,D,210506,000000,74.7975,74.89,74.32,74.34,498619000
USD000000TOD,D,210507,000000,74.34,74.34,73.6825,73.7675,548433000
USD000000TOD,D,210511,000000,74.3,74.41,73.8125,74.24,532455000
USD000000TOD,D,210512,000000,74.3475,74.5525,73.9225,74.4925,721394000
USD000000TOD,D,210513,000000,74.73,74.73,73.8025,73.93,622865000
USD000000TOD,D,210514,000000,74.11,74.11,73.6975,74.01,530480000
USD000000TOD,D,210517,000000,74.0125,74.105,73.7,73.97,436967000
USD000000TOD,D,210518,000000,73.8,73.89,73.5825,73.82,593564000
USD000000TOD,D,210519,000000,73.5,73.8875,73.475,73.7575,547499000
USD000000TOD,D,210520,000000,73.9525,74.09,73.4975,73.525,565283000
USD000000TOD,D,210521,000000,73.525,73.67,73.3275,73.4475,559906000
USD000000TOD,D,210524,000000,73.66,73.8525,73.42,73.46,708854000
USD000000TOD,D,210525,000000,73.5,73.5,73.1875,73.3675,576151000
USD000000TOD,D,210526,000000,73.5,73.705,73.26,73.4575,472528000
USD000000TOD,D,210527,000000,73.4575,73.59,73.315,73.3625,666198000
USD000000TOD,D,210528,000000,73.5,73.66,73.145,73.21,878040000
USD000000TOD,D,210601,000000,73.35,73.67,73.1,73.4375,470894000
USD000000TOD,D,210602,000000,73.59,73.735,73.24,73.3225,715453000
USD000000TOD,D,210603,000000,73.12,73.31,73.0125,73.185,624289000
USD000000TOD,D,210604,000000,73.24,73.2975,72.8225,72.8625,641664000
USD000000TOD,D,210607,000000,72.95,73.0475,72.74,72.8375,550463000
USD000000TOD,D,210608,000000,72.8375,72.915,72.33,72.395,644125000
USD000000TOD,D,210609,000000,72.21,72.3975,71.9675,72.1125,684461000
USD000000TOD,D,210610,000000,72.305,72.305,71.69,71.785,797197000
USD000000TOD,D,210611,000000,71.75,71.9925,71.51,71.91,831241000
USD000000TOD,D,210615,000000,72.1775,72.3,71.725,72.2925,805128000
USD000000TOD,D,210616,000000,72.15,72.1975,71.8475,71.865,579581000
USD000000TOD,D,210617,000000,72.5625,72.85,72.085,72.15,726859000
USD000000TOD,D,210618,000000,72.315,72.515,72.055,72.45,742157000
USD000000TOD,D,210621,000000,72.6825,73.3325,72.6825,72.9475,692008000
USD000000TOD,D,210622,000000,73.2475,73.2875,73.0275,73.09,520822000
USD000000TOD,D,210623,000000,72.95,72.95,72.3425,72.6025,636467000
USD000000TOD,D,210624,000000,72.59,72.66,72.1375,72.2425,622137000
USD000000TOD,D,210625,000000,72.305,72.375,72.005,72.1625,669544000
USD000000TOD,D,210628,000000,72.22,72.295,72.0875,72.2075,702578000
USD000000TOD,D,210629,000000,72.3875,72.8,72.17,72.695,710175000
USD000000TOD,D,210630,000000,72.75,73.22,72.635,72.95,783423000
USD000000TOD,D,210701,000000,73.2475,73.2975,72.7975,73.25,520658000
USD000000TOD,D,210702,000000,73.39,73.7675,73.1,73.34,735044000
USD000000TOD,D,210706,000000,73.36,74.78,73.15,74.365,524444000
USD000000TOD,D,210707,000000,74.3025,74.9,73.9325,74.8175,831758000
USD000000TOD,D,210708,000000,74.745,75.3425,74.61,74.99,802876000
USD000000TOD,D,210709,000000,74.9925,74.9925,74.1425,74.2225,703448000
USD000000TOD,D,210712,000000,74.4375,74.7875,74.32,74.33,574477000
USD000000TOD,D,210713,000000,74.33,74.3975,73.8825,74.1425,647341000
USD000000TOD,D,210714,000000,74.305,74.38,73.9275,74.1325,578849000
USD000000TOD,D,210715,000000,74.145,74.275,74.055,74.18,560323000
USD000000TOD,D,210716,000000,74.2525,74.3625,73.99,74.135,509972000
USD000000TOD,D,210719,000000,74.22,74.77,74.15,74.6,645364000
USD000000TOD,D,210720,000000,74.7575,75.1,74.3575,74.57,721093000
USD000000TOD,D,210721,000000,74.42,74.56,74,74.01,556013000
USD000000TOD,D,210722,000000,74.1875,74.1875,73.5825,73.8575,640609000
USD000000TOD,D,210723,000000,73.69,73.8,73.48,73.6225,639025000
USD000000TOD,D,210726,000000,73.7725,74.31,73.645,73.6775,564750000
USD000000TOD,D,210727,000000,73.725,73.93,73.5725,73.68,606119000
USD000000TOD,D,210728,000000,73.6925,73.8075,73.3775,73.7425,713644000
USD000000TOD,D,210729,000000,73.575,73.575,73.055,73.2,607828000
USD000000TOD,D,210730,000000,73.1525,73.3975,72.68,72.95,757632000
USD000000TOD,D,210802,000000,73.2,73.24,72.665,72.9025,580828000
USD000000TOD,D,210803,000000,73,73.19,72.77,73.085,484447000
USD000000TOD,D,210804,000000,72.945,73.11,72.69,73.07,571344000
USD000000TOD,D,210805,000000,73.1275,73.275,73,73.1275,473546000
USD000000TOD,D,210806,000000,73.07,73.4275,72.9525,73.4,506262000
USD000000TOD,D,210809,000000,73.49,73.685,73.355,73.545,503510000
USD000000TOD,D,210810,000000,73.65,74.0375,73.49,73.9175,460555000
USD000000TOD,D,210811,000000,74,74.135,73.67,73.7875,611886000
USD000000TOD,D,210812,000000,73.465,73.67,73.335,73.585,450777000
USD000000TOD,D,210813,000000,73.6325,73.6325,73.17,73.23,543898000
USD000000TOD,D,210816,000000,73.31,73.4875,73.1575,73.335,642482000
USD000000TOD,D,210817,000000,73.4,73.55,73.31,73.51,558938000
USD000000TOD,D,210818,000000,73.58,73.77,73.31,73.755,511741000
USD000000TOD,D,210819,000000,73.82,74.29,73.82,74.2475,647210000
USD000000TOD,D,210820,000000,74.2,74.55,74.08,74.3875,641855000
USD000000TOD,D,210823,000000,74.135,74.185,73.92,74.12,498044000
USD000000TOD,D,210824,000000,73.8125,74.225,73.715,73.7375,610687000
USD000000TOD,D,210825,000000,73.8,74.05,73.6525,73.9925,611066000
USD000000TOD,D,210826,000000,74.1,74.4675,73.88,74.28,602691000
USD000000TOD,D,210827,000000,74.355,74.355,73.58,73.5925,646596000
USD000000TOD,D,210830,000000,73.3675,73.69,73.3675,73.54,695561000
USD000000TOD,D,210831,000000,73.535,73.535,73.19,73.205,836990000
USD000000TOD,D,210901,000000,73.2175,73.2875,72.9325,72.975,592494000
USD000000TOD,D,210902,000000,73.02,73.0475,72.69,72.75,665995000
USD000000TOD,D,210903,000000,72.9,72.995,72.5025,72.71,516187000
USD000000TOD,D,210907,000000,72.99,73.3775,72.885,73.2875,580385000
USD000000TOD,D,210908,000000,73.2875,73.5175,73.1875,73.435,526643000
USD000000TOD,D,210909,000000,73.2675,73.29,72.82,72.9175,682256000
USD000000TOD,D,210910,000000,72.8275,72.96,72.65,72.96,607790000
USD000000TOD,D,210913,000000,73.13,73.21,72.735,72.775,602436000
USD000000TOD,D,210914,000000,72.6975,72.97,72.515,72.8675,793366000
USD000000TOD,D,210915,000000,72.865,73.0975,72.4725,72.5375,693612000
USD000000TOD,D,210916,000000,72.3,72.5925,72.265,72.47,704249000
USD000000TOD,D,210917,000000,72.5025,72.725,72.43,72.725,672000000
USD000000TOD,D,210920,000000,72.8525,73.58,72.8525,73.46,702231000
USD000000TOD,D,210921,000000,73.46,73.46,73.09,73.2175,474458000
USD000000TOD,D,210922,000000,72.905,73.025,72.655,72.7325,494532000
USD000000TOD,D,210923,000000,72.9725,73.05,72.5525,72.7675,734262000
USD000000TOD,D,210924,000000,72.7,73.05,72.665,72.84,712717000
USD000000TOD,D,210927,000000,72.605,72.7175,72.5,72.5325,660334000
USD000000TOD,D,210928,000000,72.535,72.8425,72.3875,72.7525,729999000
USD000000TOD,D,210929,000000,72.7525,72.91,72.6075,72.82,648613000
USD000000TOD,D,210930,000000,72.7975,72.945,72.57,72.72,663683000
USD000000TOD,D,211001,000000,72.7925,73.205,72.725,72.81,684306000
USD000000TOD,D,211004,000000,72.6025,72.99,72.3925,72.5175,470482000
USD000000TOD,D,211005,000000,72.5375,72.67,72.4175,72.475,465041000
USD000000TOD,D,211006,000000,72.3875,72.7175,72.3275,72.4475,636364000
USD000000TOD,D,211007,000000,72.3775,72.46,71.68,71.7825,658374000
USD000000TOD,D,211008,000000,71.7825,72.01,71.6225,71.665,790655000
USD000000TOD,D,211012,000000,71.865,71.985,71.7425,71.925,641985000
USD000000TOD,D,211013,000000,71.7925,71.9575,71.74,71.925,575811000
USD000000TOD,D,211014,000000,71.97,71.97,71.315,71.475,631613000
USD000000TOD,D,211015,000000,71.3025,71.41,71.01,71.03,626818000
USD000000TOD,D,211018,000000,70.865,71.365,70.865,71.275,561701000
USD000000TOD,D,211019,000000,71.1025,71.13,70.8025,70.95,588397000
USD000000TOD,D,211020,000000,70.8825,71.135,70.8325,70.86,563444000
USD000000TOD,D,211021,000000,70.86,71.29,70.8,71.07,704615000
USD000000TOD,D,211022,000000,71.0775,71.1225,69.78,70.32,862931000
USD000000TOD,D,211025,000000,70.2825,70.5,69.7725,69.9675,1243878000
USD000000TOD,D,211026,000000,69.755,69.7675,69.2,69.59,1014647000
USD000000TOD,D,211027,000000,69.44,70.625,69.41,70.5675,923470000
USD000000TOD,D,211028,000000,70.74,70.7675,70.05,70.15,898799000
USD000000TOD,D,211029,000000,70.2175,70.86,70.15,70.795,830926000
USD000000TOD,D,211101,000000,71.495,71.4975,70.715,71.32,834206000
USD000000TOD,D,211102,000000,71.535,72,71.365,71.69,793690000
USD000000TOD,D,211103,000000,71.6375,72.1625,71.2625,71.9975,870367000
USD000000TOD,D,211108,000000,71.255,71.51,71.1125,71.325,830236000
USD000000TOD,D,211109,000000,71.325,71.35,70.64,70.65,703277000
USD000000TOD,D,211110,000000,70.85,70.9825,70.48,70.605,889373000
USD000000TOD,D,211112,000000,71.46,72.4725,71.46,72.435,1249523000
USD000000TOD,D,211115,000000,72.61,73,71.9925,72.52,827895000
USD000000TOD,D,211116,000000,72.4325,73.49,72.31,73.375,1229583000
USD000000TOD,D,211117,000000,73.2175,73.475,72.31,72.4975,1046845000
USD000000TOD,D,211118,000000,72.635,73.36,72.435,73.0625,726621000
USD000000TOD,D,211119,000000,73.0625,73.63,72.6525,73.3175,1092354000
USD000000TOD,D,211122,000000,73.4475,74.975,73.13,74.8975,1279369000
USD000000TOD,D,211123,000000,74.82,75.27,74.6,74.79,967114000
USD000000TOD,D,211124,000000,74.27,74.9675,74.0775,74.89,1057462000
USD000000TOD,D,211126,000000,74.9275,75.8775,74.8975,75.43,1197464000
USD000000TOD,D,211129,000000,74.8,75.2125,74.24,74.25,1054472000
USD000000TOD,D,211130,000000,74.69,75.1025,74.225,74.33,1117230000
USD000000TOD,D,211201,000000,74.25,74.25,73.7025,73.9,721270000
USD000000TOD,D,211202,000000,74.59,74.59,73.51,73.63,794208000
USD000000TOD,D,211203,000000,73.7675,73.86,73.2675,73.63,647066000
USD000000TOD,D,211206,000000,73.7325,73.95,73.4925,73.8725,745818000
USD000000TOD,D,211207,000000,74.53,74.61,73.97,74.42,896802000
USD000000TOD,D,211208,000000,73.945,74.04,73.5425,73.6975,731319000
USD000000TOD,D,211209,000000,73.6775,73.7125,73.46,73.545,565137000
USD000000TOD,D,211210,000000,73.675,73.7425,73.22,73.455,860459000
USD000000TOD,D,211213,000000,73.4,73.525,73.22,73.52,558604000
USD000000TOD,D,211214,000000,73.56,73.62,73.39,73.47,552279000
USD000000TOD,D,211215,000000,73.82,73.94,73.6525,73.8325,585308000
USD000000TOD,D,211216,000000,73.6725,73.7875,73.3375,73.575,734395000
USD000000TOD,D,211217,000000,73.7975,74.0225,73.5175,74.015,793688000
USD000000TOD,D,211220,000000,74.295,74.495,74.0425,74.16,771025000
USD000000TOD,D,211221,000000,74.08,74.12,73.7025,73.9825,745635000
USD000000TOD,D,211222,000000,73.9825,74.16,73.58,73.74,815783000
USD000000TOD,D,211223,000000,73.57,73.635,73.1725,73.455,882454000
USD000000TOD,D,211224,000000,73.33,73.69,73.0825,73.62,567157000
USD000000TOD,D,211227,000000,73.655,73.655,73.0525,73.605,741561000
USD000000TOD,D,211228,000000,73.43,73.85,73.315,73.84,1011216000
USD000000TOD,D,211229,000000,73.7,74.0675,73.525,73.9725,983620000
USD000000TOD,D,211230,000000,73.9725,74.99,73.78,74.515,1323435000
USD000000TOD,D,220110,000000,75.55,75.55,74.8325,75.13,813582000
USD000000TOD,D,220111,000000,74.93,74.985,74.6925,74.94,781177000
USD000000TOD,D,220112,000000,74.4875,74.725,74.2975,74.565,738622000
USD000000TOD,D,220113,000000,74.6925,75.78,74.45,75.78,1267288000
USD000000TOD,D,220114,000000,76.2775,76.915,75.525,76.1125,1439506000
USD000000TOD,D,220118,000000,76.025,76.7325,75.9875,76.6,966234000
USD000000TOD,D,220119,000000,77.0375,77.14,75.8,76.3575,1045769000
USD000000TOD,D,220120,000000,76.175,76.7725,75.9825,76.5325,735607000
USD000000TOD,D,220121,000000,76.8,76.9525,76.2125,76.89,714176000
USD000000TOD,D,220124,000000,77.2225,79.455,76.96,79.04,1327318000
USD000000TOD,D,220125,000000,78.755,79.19,78.24,79.0575,975337000
USD000000TOD,D,220126,000000,78.6525,79.305,78.505,79.205,727364000
USD000000TOD,D,220127,000000,79.485,79.7175,77.3725,77.73,1371543000
USD000000TOD,D,220128,000000,77.8225,78.205,77.33,77.7475,1033598000
USD000000TOD,D,220131,000000,77.7525,77.84,77.23,77.5075,798621000
USD000000TOD,D,220201,000000,77.2875,77.3175,76.435,76.56,677273000
USD000000TOD,D,220202,000000,76.7,76.7775,75.665,76.265,872441000
USD000000TOD,D,220203,000000,76.2075,76.8125,76.11,76.1925,612612000
USD000000TOD,D,220204,000000,76.32,76.35,75.61,76.1625,922357000
USD000000TOD,D,220207,000000,75.945,76.05,75.375,75.51,530840000
USD000000TOD,D,220208,000000,75.525,75.55,74.97,75.28,682952000
USD000000TOD,D,220209,000000,75.05,75.06,74.6275,74.78,531694000
USD000000TOD,D,220210,000000,74.8,74.855,74.2375,74.5875,781496000
USD000000TOD,D,220211,000000,75.0675,75.91,74.76,75.7925,925162000
USD000000TOD,D,220214,000000,77.35,78.2,75.92,76.64,1512180000
USD000000TOD,D,220215,000000,76.47,76.78,75.0925,75.7975,1310558000
USD000000TOD,D,220216,000000,75.32,75.375,74.815,75.2075,733060000
USD000000TOD,D,220217,000000,75.51,76.68,75.0825,76.1625,863161000
USD000000TOD,D,220218,000000,76.06,76.86,75.55,76.71,944698000
USD000000TOD,D,220222,000000,80.0025,80.9275,78.6075,79.2775,1974489000
USD000000TOD,D,220224,000000,83.88,88.98,82.565,85.5025,1891395000
USD000000TOD,D,220225,000000,85.25,87.875,81.57,82.7,1597920000
USD000000TOD,D,220228,000000,89.8975,109.0825,89.8975,96.35,647695000
USD000000TOD,D,220301,000000,98.945,101.0025,88.9975,99.725,901526000
USD000000TOD,D,220302,000000,104,110.0575,95.9975,106.3,2165604000
USD000000TOD,D,220303,000000,106,118.3625,100,111.9975,1654971000
USD000000TOD,D,220304,000000,112,118,101.205,111,1717476000
USD000000TOD,D,220309,000000,112.8825,120.8775,112.8825,120.75,680064000
USD000000TOD,D,220310,000000,122,126,116,117.9,982379000
USD000000TOD,D,220311,000000,119.87,119.87,113.6525,117.4475,1023218000
USD000000TOD,D,220314,000000,116.75,117,110.005,113.8,733363000
USD000000TOD,D,220315,000000,114.1025,114.3,110,110.1,630679000
USD000000TOD,D,220316,000000,110.1,110.1,107.155,108.55,670864000
USD000000TOD,D,220317,000000,107,107.98,103.7,104.7675,861530000
USD000000TOD,D,220318,000000,104.98,110,101.0125,104.25,650576000
USD000000TOD,D,220321,000000,105,105.8625,103.9025,104.155,588867000
USD000000TOD,D,220322,000000,103,105,103,103.89,596904000
USD000000TOD,D,220323,000000,103.89,105.45,98.305,99.155,750366000
USD000000TOD,D,220324,000000,97.5,98.8,93.555,97.0025,661404000
USD000000TOD,D,220325,000000,97,97.7,92,95.825,972145000
USD000000TOD,D,220328,000000,95.825,97,89.7875,90.62,787898000
USD000000TOD,D,220329,000000,89.5,90.0025,82.62,86.01,877510000
USD000000TOD,D,220330,000000,83.71,86.49,82.97,84.25,769923000
USD000000TOD,D,220331,000000,82.905,84.3,82.905,83.55,852253000
USD000000TOD,D,220401,000000,83.4825,83.6,82.9925,83.32,792962000
USD000000TOD,D,220404,000000,84.5,84.7975,82.935,83.305,549553000
USD000000TOD,D,220405,000000,83.305,83.84,82.67,83.49,683958000
USD000000TOD,D,220406,000000,83.45,83.7,80.015,80.4725,785055000
USD000000TOD,D,220407,000000,80.01,80.01,74.1475,75.415,869989000
USD000000TOD,D,220408,000000,75.5,76.3475,70.72,75.2075,1501975000
USD000000TOD,D,220411,000000,81.95,81.97,77.325,78.95,995989000
USD000000TOD,D,220412,000000,79.9,80.2475,78.5075,79.77,793039000
USD000000TOD,D,220413,000000,79.8,80.265,79.265,79.7425,573479000
USD000000TOD,D,220414,000000,79.64,82.835,79.64,80.0425,1095653000
USD000000TOD,D,220415,000000,81.22,81.39,79.0625,79.5,815431000
USD000000TOD,D,220418,000000,81,81,78.69,79.0025,786957000
USD000000TOD,D,220419,000000,79.7,79.7425,77.9625,78.3,880750000
USD000000TOD,D,220420,000000,78.57,78.78,74.025,76.6775,1129157000
USD000000TOD,D,220421,000000,76.6975,77.3,73.26,73.5,1271915000
USD000000TOD,D,220422,000000,75.9475,75.95,72.6025,74.55,1306946000
USD000000TOD,D,220425,000000,75,75.4,72.805,73.2,1117542000
USD000000TOD,D,220426,000000,73.2,73.3,72.035,73,1172507000
USD000000TOD,D,220427,000000,73.19,73.4625,72.485,72.75,1033577000
USD000000TOD,D,220428,000000,72.65,72.7125,71.95,72.15,1141119000
USD000000TOD,D,220429,000000,72.4975,72.4975,70.1475,70.3025,1182909000
USD000000TOD,D,220504,000000,70.3,70.9025,68.2,68.26,1002498000
USD000000TOD,D,220505,000000,66.21,66.8,65.9675,66.3175,1029664000
USD000000TOD,D,220506,000000,67,70.0725,65.7675,68.9275,1080513000
USD000000TOD,D,220511,000000,69.4,70.18,66.4675,67,1170311000
USD000000TOD,D,220512,000000,66.2125,67.5,63.345,63.65,1217224000
USD000000TOD,D,220513,000000,63.9,65.4125,62.5,64.0575,1042718000
USD000000TOD,D,220516,000000,64.875,64.875,62.685,63.88,1069634000
USD000000TOD,D,220517,000000,63.685,64.01,63.085,63.62,1088096000
USD000000TOD,D,220518,000000,63.6,64.005,62.95,63.2875,1098243000
USD000000TOD,D,220519,000000,63.845,63.845,61.65,61.73,969131000
USD000000TOD,D,220520,000000,62,62,57.01,60.12,1509842000
USD000000TOD,D,220523,000000,61.515,61.515,57.19,57.5075,1254979000
USD000000TOD,D,220524,000000,58.285,58.285,56.18,56.475,1096764000
USD000000TOD,D,220525,000000,57.495,60.7425,55.8,58.485,1435262000
USD000000TOD,D,220526,000000,59.39,65.8275,59.39,64,1407760000
USD000000TOD,D,220527,000000,66.1125,67.3975,64.79,66.73,2022860000
USD000000TOD,D,220531,000000,62.3,63.44,60.45,62.01,1284986000
USD000000TOD,D,220601,000000,61.69,62.295,61.02,61.1,993845000
USD000000TOD,D,220602,000000,60.9,61.9175,60.8625,61.6375,1188760000
USD000000TOD,D,220603,000000,61.6,62.53,60.98,61.2,1077867000
USD000000TOD,D,220606,000000,60.9,61.99,60.44,61.18,1310966000
USD000000TOD,D,220607,000000,61.3775,61.4875,60.3525,60.995,883424000
